,지역,번지,본번,부번,아파트,면적,계약년월,계약일,가격,층,건축년도,도로명,단가
25823,부산광역시 사상구 주례동,10월 04일,10,4,엘지신주례2,84.973,201910,10,26500,21,1996,백양대로342번길 17,311.8637684911678
25303,부산광역시 부산진구 범천동,842-4,842,4,TK 골드뷰,82.75,201910,17,25800,6,2014,범일로154번길 61,311.7824773413897
25712,부산광역시 북구 화명동,752,752,0,화명대우,99.527,201910,23,31000,9,2000,화명대로 104,311.4732685602902
25290,부산광역시 부산진구 당감동,123,123,0,태화현대2,84.94,201910,10,26450,11,1996,가야대로 635-13,311.39627972686606
26036,부산광역시 사하구 신평동,669,669,0,신평엘에이치천년나무,84.9,201910,14,26400,17,2016,신산북로43번길 59,310.9540636042403
24638,부산광역시 남구 대연동,252-1,252,1,경동메르빌,84.9227,201910,4,26400,11,2005,황령대로319번길 26,310.87094498879566
26170,부산광역시 서구 서대신동3가,31-57,31,57,금호어울림,84.99,201910,25,26400,8,2004,꽃마을로 57,310.6247793858101
25232,부산광역시 부산진구 개금동,53,53,0,개금주공2,49.94,201910,28,15500,8,1988,백양관문로 7,310.3724469363236
24405,부산광역시 금정구 구서동,86-73,86,73,삼성(86-73),61.22,201910,30,19000,2,1980,수림로50번길 188,310.3560927801372
26592,부산광역시 영도구 동삼동,1145,1145,0,유림노르웨이숲비치,59.6616,201910,8,18500,6,2005,태종로 705,310.0821969239846
26566,부산광역시 영도구 대교동2가,120,120,0,모닝아일랜드,103.25,201910,25,32000,15,2005,태종로 98,309.9273607748184
25448,부산광역시 부산진구 초읍동,271-4,271,4,선경,119.08,201910,28,36900,13,1982,새싹로 221,309.87571380584484
24828,부산광역시 남구 용호동,776-12,776,12,롯데캐슬아인스,84.898,201910,23,26300,3,2007,용호로231번길 62,309.7835049117765
24552,부산광역시 기장군 기장읍 청강리,333,333,0,청강주공,42.48,201910,10,13150,3,1990,청강로 6,309.557438794727
25371,부산광역시 부산진구 부암동,Jun-55,55,6,일성인포,59.82,201910,4,18500,14,1997,신천대로 252,309.2611166833835
24582,부산광역시 기장군 정관읍 모전리,730,730,0,이지 더원 3차 ,65.6536,201910,18,20300,9,2015,정관로 350,309.1985816467033
25347,부산광역시 부산진구 범천동,875-11,875,11,평광 우리가,40.47,201910,28,12500,12,2015,신천대로65번길 90,308.87076847047194
25266,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,32.39,201910,9,10000,10,1989,백양관문로 10,308.73726458783574
25787,부산광역시 사상구 엄궁동,680-2,680,2,쌍용스윗닷홈,59.9349,201910,4,18500,8,2005,엄궁로 100,308.66823837196694
24257,부산광역시 강서구 명지동,3244,3244,0,롯데캐슬,84.93,201910,5,26200,14,2008,명지오션시티11로 84,308.48934416578356
26724,부산광역시 해운대구 송정동,137-12,137,12,럭스빌비치,53.17,201910,1,16400,8,2018,송정1로8번길 30,308.44461162309574
26217,부산광역시 서구 암남동,06월 16일,16,6,송도동일스위트,84.9698,201910,6,26200,13,2006,성산길 47-17,308.34484722807395
25398,부산광역시 부산진구 양정동,458-5,458,5,현대1차,84.99,201910,3,26200,22,1997,동평로 352,308.27156136016004
24617,부산광역시 기장군 정관읍 용수리,1318,1318,0,정관 협성르네상스타운,116.8112,201910,21,36000,10,2013,68,308.1896256523347
26930,부산광역시 해운대구 좌동,1302,1302,0,동신,150.98,201910,11,46500,6,1996,좌동순환로217번길 7,307.9878129553583
26254,부산광역시 수영구 광안동,529,529,0,비치-그린아파트,59.76,201910,14,18400,1,1996,광일로 49,307.8982597054886
25738,부산광역시 사상구 괘법동,509-6,509,6,사상샬레,45.8375,201910,2,14100,16,2016,광장로104번길 37,307.60839923643306
25910,부산광역시 사하구 괴정동,740,740,0,자유,154.45,201910,1,47500,9,1982,낙동대로 263,307.54289414049856
26826,부산광역시 해운대구 우동,340,340,0,현대,59.84,201910,29,18400,17,1994,우동1로 125,307.48663101604274
26718,부산광역시 해운대구 반여동,668-1,668,1,창신맨션,50.76,201910,15,15600,2,1986,삼어로147번길 11,307.3286052009456
26690,부산광역시 해운대구 반여동,1405-31,1405,31,삼익그린맨션,61.83,201910,21,19000,5,1985,선수촌로21번길 30,307.29419375707585
25306,부산광역시 부산진구 범천동,944-1,944,1,경남,59.9425,201910,7,18400,19,2003,신암로 32,306.96083746924137
25142,부산광역시 동래구 안락동,03월 15일,15,3,에스케이쁘띠메종,84.77,201910,7,26000,12,2000,삼어로 12,306.7122802878377
24579,부산광역시 기장군 정관읍 모전리,730,730,0,이지 더원 3차 ,74.1653,201910,5,22700,12,2015,정관로 350,306.0730557282179
25127,부산광역시 동래구 안락동,472-57,472,57,안락SKVIEW,84.96,201910,6,26000,7,1999,충렬대로 487,306.0263653483993
26698,부산광역시 해운대구 반여동,1660,1660,0,센텀롯데캐슬2차,84.97,201910,14,26000,8,2005,반여로 68-12,305.99034953513006
24338,부산광역시 강서구 명지동,30-Nov,3230,11,퀸덤1차에디슨타운,84.97,201910,25,26000,13,2009,명지오션시티10로 17,305.99034953513006
25822,부산광역시 사상구 주례동,10월 04일,10,4,엘지신주례2,84.973,201910,9,26000,17,1996,백양대로342번길 17,305.9795464441646
25609,부산광역시 북구 만덕동,943-1,943,1,상록한신휴플러스,84.992,201910,9,26000,12,2006,함박봉로140번길 16,305.9111445783132
24558,부산광역시 기장군 정관읍 달산리,1207,1207,0,정관1차동원로얄듀크,59.997,201910,5,18350,6,2013,139,305.84862576462154
24575,부산광역시 기장군 정관읍 모전리,735,735,0,이지 더원 2차 ,59.8935,201910,12,18300,15,2012,9,305.5423376493275
25789,부산광역시 사상구 엄궁동,680-2,680,2,쌍용스윗닷홈,59.9349,201910,16,18300,16,2005,엄궁로 100,305.3312844436213
26166,부산광역시 서구 서대신동2가,47,47,0,대신메트로빌,80.25,201910,11,24500,7,2011,대영로45번길 26,305.29595015576325
24559,부산광역시 기장군 정관읍 달산리,1207,1207,0,정관1차동원로얄듀크,79.6089,201910,9,24300,20,2013,139,305.2422530646699
25183,부산광역시 동래구 온천동,1457-16,1457,16,부원,62.28,201910,11,19000,3,1985,중앙대로1301번길 12,305.0738599871548
24969,부산광역시 동래구 낙민동,190,190,0,한신1,72.18,201910,1,22000,3,1983,낙민로 7,304.7935716264893
25373,부산광역시 부산진구 부암동,Mar-48,48,3,타워베르빌,95.19,201910,17,29000,25,2005,시민공원로19번길 65,304.65385019434814
24580,부산광역시 기장군 정관읍 모전리,730,730,0,이지 더원 3차 ,65.6536,201910,15,20000,17,2015,정관로 350,304.62914447951067
25087,부산광역시 동래구 사직동,981-100,981,100,삼정그린코아,84.76,201910,2,25800,12,1998,쇠미로 37,304.38886267107125
25029,부산광역시 동래구 명장동,01월 22일,22,1,명장경동,84.78,201910,2,25800,10,1992,명서로 182,304.3170559094126
26245,부산광역시 수영구 광안동,645-1,645,1,라익,47.995,201910,21,14600,1,1996,수영로611번길 34,304.19835399520787
24961,부산광역시 동래구 낙민동,Jan-94,94,1,동원로얄듀크,84.86,201910,8,25800,3,1998,온천천로399번길 14,304.0301673344332
24772,부산광역시 남구 문현동,383-1,383,1,문현삼성힐타워,125.04,201910,5,38000,5,2002,전포대로 26,303.9027511196417
26438,부산광역시 연제구 거제동,163-1,163,1,태경썬싸인,84.93,201910,12,25800,19,1995,중앙대로1226번길 30,303.7795831861533
26515,부산광역시 연제구 연산동,243-18,243,18,연산엘지,84.99,201910,4,25800,7,1999,고분로 200,303.5651253088599
26693,부산광역시 해운대구 반여동,1199-11,1199,11,센텀대림아파트,59.99,201910,11,18200,25,1996,선수촌로 95,303.38389731621936
25440,부산광역시 부산진구 전포동,683-11,683,11,서면쌍용플래티넘,28.2,201910,12,8550,11,2004,동천로 70,303.1914893617021
26028,부산광역시 사하구 신평동,19-15,19,15,그리심힐102,67.698,201910,20,20500,5,2016,다대로 91,302.81544506484687
25273,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,201910,23,12500,6,1989,백양관문로 10,302.6634382566586
24966,부산광역시 동래구 낙민동,Feb-91,91,2,중앙하이츠1,59.9,201910,19,18100,10,1994,안남로31번길 10,302.1702838063439
26180,부산광역시 서구 서대신동3가,694-1,694,1,협성르네상스,155.57,201910,17,47000,14,2001,대티로 159,302.11480362537765
24769,부산광역시 남구 문현동,2,2,0,문현2차현대,59.62,201910,15,18000,6,2000,고동골로97번길 39-12,301.91211003019123
24767,부산광역시 남구 문현동,2,2,0,문현2차현대,59.62,201910,7,18000,20,2000,고동골로97번길 39-12,301.91211003019123
25261,부산광역시 부산진구 개금동,618-2,618,2,현대아이,102.39,201910,8,30900,3,2002,복지로 70,301.78728391444474
24610,부산광역시 기장군 정관읍 용수리,1387,1387,0,정관 동일스위트1차,59.6502,201910,4,18000,19,2012,24,301.7592564651921
26237,부산광역시 수영구 광안동,776-11,776,11,광안명진웰리치,81.96,201910,11,24700,12,2005,수영로521번가길 14,301.36652025378237
24647,부산광역시 남구 대연동,282-1,282,1,대연극동Star Class,59.73,201910,17,18000,8,2002,진남로36번길 50,301.35610246107484
25091,부산광역시 동래구 사직동,597,597,0,한신,59.8,201910,10,18000,11,1999,쇠미로81번길 33,301.0033444816054
24326,부산광역시 강서구 명지동,3232,3232,0,영어도시 퀸덤1차,101.4,201910,5,30500,12,2009,명지오션시티11로 51,300.78895463510844
26716,부산광역시 해운대구 반여동,668-1,668,1,창신맨션,34.92,201910,4,10500,5,1986,삼어로147번길 11,300.68728522336767
24507,부산광역시 금정구 장전동,482-14,482,14,엘지금정,84.82,201910,26,25500,4,1997,금강로 217,300.63664230134407
26678,부산광역시 해운대구 반여동,1174-1,1174,1,SKVIEW,76.56,201910,14,23000,2,2001,삼어로 55,300.41797283176595
25493,부산광역시 북구 구포동,1293,1293,0,유림노르웨이숲,84.9149,201910,15,25500,18,2005,낙동북로 737,300.3006539488358
24875,부산광역시 남구 용호동,563-1,563,1,용호주공,49.62,201910,19,14900,9,2000,용호로269번길 29,300.28214429665456
26407,부산광역시 연제구 거제동,917-1,917,1,대우,84.94,201910,23,25500,3,1993,아시아드대로28번길 9,300.21191429244175
26710,부산광역시 해운대구 반여동,1190-1,1190,1,우방신세계타운,59.97,201910,15,18000,22,2002,삼어로 61,300.1500750375188
25350,부산광역시 부산진구 부암동,725,725,0,당감뜨란채,59.98,201910,30,18000,13,2005,백양산로 57,300.10003334444815
26560,부산광역시 연제구 연산동,983-9,983,9,현대(983-9),59.99,201910,7,18000,17,1997,고분로112번길 23,300.05000833472246
24787,부산광역시 남구 문현동,366-14,366,14,삼한사랑채,84.99,201910,15,25500,17,2007,수영로 18-8,300.03529827038477
24877,부산광역시 남구 용호동,179-4,179,4,일신프리빌리지,84.99,201910,15,25500,12,1996,용호로 34,300.03529827038477
26516,부산광역시 연제구 연산동,243-18,243,18,연산엘지,84.99,201910,4,25500,19,1999,고분로 200,300.03529827038477
24407,부산광역시 금정구 구서동,185-1,185,1,선경1,166.71,201910,7,50000,10,1985,구서중앙로 20,299.92202027472854
25144,부산광역시 동래구 안락동,1229-2,1229,2,충렬,50.04,201910,2,15000,1,1985,안락로101번길 16,299.7601918465228
25143,부산광역시 동래구 안락동,03월 15일,15,3,에스케이쁘띠메종,84.77,201910,12,25400,20,2000,삼어로 12,299.6343045888876
26004,부산광역시 사하구 다대동,208,208,0,재성힐링파크2차,72.09,201910,4,21600,5,2017,다대동로 79-1,299.625468164794
26037,부산광역시 사하구 신평동,669,669,0,신평엘에이치천년나무,84.66,201910,15,25350,1,2016,신산북로43번길 59,299.4330262225372
25496,부산광역시 북구 구포동,431-1,431,1,지움포유,49.46,201910,8,14800,12,2016,낙동대로1766번길 50,299.23170238576625
26517,부산광역시 연제구 연산동,243-18,243,18,연산엘지,84.99,201910,5,25400,10,1999,고분로 200,298.8586892575597
25944,부산광역시 사하구 다대동,1624,1624,0,다대동롯데캐슬몰운대,59.9115,201910,30,17900,18,2007,다대낙조2길 100,298.7740250202382
25998,부산광역시 사하구 다대동,1552-19,1552,19,성원,134.96,201910,23,40300,24,1998,다대낙조1길 42,298.60699466508595
26434,부산광역시 연제구 거제동,1470-12,1470,12,전원빌리지,82.72,201910,3,24700,5,2002,중앙대로 1178-3,298.5976789168279
26171,부산광역시 서구 서대신동3가,31-57,31,57,금호어울림,110.7,201910,30,33000,19,2004,꽃마을로 57,298.1029810298103
25271,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,41.3,201910,18,12300,5,1989,백양관문로 10,297.82082324455206
25648,부산광역시 북구 화명동,1170-1,1170,1,대림타운2,59.8,201910,30,17800,21,1998,금곡대로 268,297.6588628762542
25260,부산광역시 부산진구 개금동,618-2,618,2,현대아이,102.61,201910,6,30500,3,2002,복지로 70,297.2419842120651
25145,부산광역시 동래구 안락동,1229-2,1229,2,충렬,62.61,201910,3,18600,4,1985,안락로101번길 16,297.077144226162
25413,부산광역시 부산진구 연지동,Jun-50,50,6,화인,84.88,201910,17,25200,14,1996,동평로291번길 30,296.8897266729501
26711,부산광역시 해운대구 반여동,1190-1,1190,1,우방신세계타운,59.96,201910,22,17800,5,2002,삼어로 61,296.86457638425617
26367,부산광역시 수영구 민락동,113-23,113,23,진로비치(101~103동),134.94,201910,1,40000,13,1997,광안해변로294번길 7,296.428042092782
25559,부산광역시 북구 덕천동,362,362,0,삼진,55.01,201910,4,16300,4,1980,만덕대로127번길 14-7,296.3097618614797
26615,부산광역시 영도구 영선동1가,09월 13일,13,9,하이스카이,74.28,201910,16,22000,5,2011,태종로113번길 12,296.17662897145937
25270,부산광역시 부산진구 당감동,516,516,0,개금주공3단지,66.56,201910,17,19700,12,1989,백양관문로 10,295.9735576923077
25158,부산광역시 동래구 온천동,1447-16,1447,16,동경쉐르빌,84.5,201910,2,25000,13,2003,미남로 122,295.85798816568047
25791,부산광역시 사상구 엄궁동,669-2,669,2,엄궁대림,59.85,201910,3,17700,22,1999,엄궁로 158,295.7393483709273
25141,부산광역시 동래구 안락동,15-26,15,26,안락현대,77.85,201910,14,23000,3,2001,삼어로 9,295.4399486191394
25608,부산광역시 북구 만덕동,943-1,943,1,상록한신휴플러스,59.918,201910,4,17700,10,2006,함박봉로140번길 16,295.4037184151674
24420,부산광역시 금정구 남산동,61,61,0,남산하이츠타운,117.55,201910,19,34700,8,1997,중앙대로1985번길 32-6,295.19353466609954
24766,부산광역시 남구 문현동,2,2,0,문현2차현대,74.56,201910,2,22000,19,2000,고동골로97번길 39-12,295.0643776824034
24595,부산광역시 기장군 정관읍 모전리,759,759,0,정관 롯데캐슬 2차,101.8124,201910,1,30000,2,2013,51,294.6595895981236
24336,부산광역시 강서구 명지동,3231,3231,0,퀸덤1차링컨타운,84.85,201910,18,25000,4,2009,명지오션시티10로 16,294.63759575721866
26267,부산광역시 수영구 광안동,744-32,744,32,유림주상복합,34.29,201910,12,10100,15,2004,장대골로7번길 45,294.546515018956
25915,부산광역시 사하구 구평동,517,517,0,e편한세상사하,84.9947,201910,21,25000,10,2016,서포로30번길 26,294.1359873027377
24391,부산광역시 금정구 구서동,86-73,86,73,삼성(86-73),61.22,201910,18,18000,2,1980,수림로50번길 188,294.02156158118265
24392,부산광역시 금정구 구서동,86-73,86,73,삼성(86-73),61.22,201910,18,18000,2,1980,수림로50번길 188,294.02156158118265
26035,부산광역시 사하구 신평동,669,669,0,신평엘에이치천년나무,74.96,201910,2,22000,4,2016,신산북로43번길 59,293.48986125933834
24749,부산광역시 남구 대연동,649,649,0,삼성,84.87,201910,5,24900,23,1996,신선로 490,293.3898904206433
