,아파트,가격,지역
21405,평리광명아파트,16000,대구광역시 서구 평리동
21406,평리롯데캐슬,37000,대구광역시 서구 평리동
21407,평리롯데캐슬,34900,대구광역시 서구 평리동
21408,평리롯데캐슬,39000,대구광역시 서구 평리동
21409,평리서신아파트,18100,대구광역시 서구 평리동
21410,평리서신아파트,18680,대구광역시 서구 평리동
21411,평리서신아파트,17180,대구광역시 서구 평리동
21412,평리푸르지오,32000,대구광역시 서구 평리동
21413,평리푸르지오,30000,대구광역시 서구 평리동
21414,평리푸르지오,36000,대구광역시 서구 평리동
21415,평리푸르지오,32900,대구광역시 서구 평리동
21416,평리푸르지오,37000,대구광역시 서구 평리동
21417,평리푸르지오,36000,대구광역시 서구 평리동
21418,평리푸르지오,37000,대구광역시 서구 평리동
21419,평리푸르지오,39500,대구광역시 서구 평리동
21420,노변대백,35500,대구광역시 수성구 노변동
21421,노변대백,18000,대구광역시 수성구 노변동
21422,대우트럼프월드수성,93000,대구광역시 수성구 두산동
21423,대우트럼프월드수성,60000,대구광역시 수성구 두산동
21424,만촌 신동아 파밀리에,29750,대구광역시 수성구 만촌동
21425,만촌 신동아 파밀리에,33000,대구광역시 수성구 만촌동
21426,만촌 신동아 파밀리에,31000,대구광역시 수성구 만촌동
21427,만촌3차 화성파크드림,85000,대구광역시 수성구 만촌동
21428,만촌3차 화성파크드림,84000,대구광역시 수성구 만촌동
21429,만촌3차 화성파크드림,84000,대구광역시 수성구 만촌동
21430,만촌3차 화성파크드림,86000,대구광역시 수성구 만촌동
21431,만촌동월드메르디앙,80000,대구광역시 수성구 만촌동
21432,만촌동월드메르디앙,62900,대구광역시 수성구 만촌동
21433,만촌보성타운,29400,대구광역시 수성구 만촌동
21434,만촌역 태왕아너스,64500,대구광역시 수성구 만촌동
21435,만촌역 태왕아너스,64000,대구광역시 수성구 만촌동
21436,만촌우방타운1단지,47200,대구광역시 수성구 만촌동
21437,만촌우방타운1단지,25200,대구광역시 수성구 만촌동
21438,만촌우방타운1단지,51800,대구광역시 수성구 만촌동
21439,만촌우방타운1단지,27000,대구광역시 수성구 만촌동
21440,만촌우방타운1단지,30700,대구광역시 수성구 만촌동
21441,만촌우방타운1단지,29800,대구광역시 수성구 만촌동
21442,만촌우방타운1단지,30500,대구광역시 수성구 만촌동
21443,만촌우방타운2단지,25000,대구광역시 수성구 만촌동
21444,만촌우방타운2단지,46700,대구광역시 수성구 만촌동
21445,만촌우방타운2단지,23600,대구광역시 수성구 만촌동
21446,만촌우방타운2단지,25300,대구광역시 수성구 만촌동
21447,만촌우방타운2단지,24000,대구광역시 수성구 만촌동
21448,만촌태왕리더스,34000,대구광역시 수성구 만촌동
21449,만촌화성파크스위트,26850,대구광역시 수성구 만촌동
21450,메트로팔레스1,63900,대구광역시 수성구 만촌동
21451,메트로팔레스1,59500,대구광역시 수성구 만촌동
21452,메트로팔레스2,36150,대구광역시 수성구 만촌동
21453,메트로팔레스2,37650,대구광역시 수성구 만촌동
21454,메트로팔레스2,44200,대구광역시 수성구 만촌동
21455,수성2차e-편한세상,93500,대구광역시 수성구 만촌동
21456,수성풀비체,32100,대구광역시 수성구 만촌동
21457,누리타운,18900,대구광역시 수성구 매호동
21458,누리타운,19000,대구광역시 수성구 매호동
21459,두레타운,11300,대구광역시 수성구 매호동
21460,두레타운,11500,대구광역시 수성구 매호동
21461,두레타운,12500,대구광역시 수성구 매호동
21462,매호동서타운,21000,대구광역시 수성구 매호동
21463,매호동서타운,30000,대구광역시 수성구 매호동
21464,매호동서타운,20700,대구광역시 수성구 매호동
21465,매호효성백년가약,36200,대구광역시 수성구 매호동
21466,시지매호2동서,24400,대구광역시 수성구 매호동
21467,시지협화타운2,22700,대구광역시 수성구 매호동
21468,시지협화타운2,26000,대구광역시 수성구 매호동
21469,하나타운,15950,대구광역시 수성구 매호동
21470,하나타운,17000,대구광역시 수성구 매호동
21471,하나타운,16000,대구광역시 수성구 매호동
21472,하나타운,16500,대구광역시 수성구 매호동
21473,하나타운,18200,대구광역시 수성구 매호동
21474,한일유앤아이,43000,대구광역시 수성구 매호동
21475,두성,19700,대구광역시 수성구 범물동
21476,"범물에덴,신화아파트",24500,대구광역시 수성구 범물동
21477,범물영남,28500,대구광역시 수성구 범물동
21478,범물영남,29000,대구광역시 수성구 범물동
21479,범물하이츠,15300,대구광역시 수성구 범물동
21480,범물하이츠,11000,대구광역시 수성구 범물동
21481,범물하이츠,11350,대구광역시 수성구 범물동
21482,범물한라맨션,27000,대구광역시 수성구 범물동
21483,범물한라맨션,28000,대구광역시 수성구 범물동
21484,범물한라맨션,20000,대구광역시 수성구 범물동
21485,범물한라맨션,35300,대구광역시 수성구 범물동
21486,범물한라맨션,38000,대구광역시 수성구 범물동
21487,보성송정타운,16850,대구광역시 수성구 범물동
21488,보성송정타운,21000,대구광역시 수성구 범물동
21489,보성송정타운,16500,대구광역시 수성구 범물동
21490,보성송정타운,14400,대구광역시 수성구 범물동
21491,보성송정타운,18900,대구광역시 수성구 범물동
21492,보성송정타운,16400,대구광역시 수성구 범물동
21493,삼주타운,14800,대구광역시 수성구 범물동
21494,삼주타운,21500,대구광역시 수성구 범물동
21495,삼주타운,20800,대구광역시 수성구 범물동
21496,서한화성타운,20400,대구광역시 수성구 범물동
21497,서한화성타운,27100,대구광역시 수성구 범물동
21498,서한화성타운,23200,대구광역시 수성구 범물동
21499,서한화성타운,27000,대구광역시 수성구 범물동
21500,우방미진하이츠,8200,대구광역시 수성구 범물동
21501,우방미진하이츠,27500,대구광역시 수성구 범물동
21502,청구타운,35500,대구광역시 수성구 범물동
21503,청아타운,24900,대구광역시 수성구 범물동
21504,청아타운,24200,대구광역시 수성구 범물동
21505,청아타운,25500,대구광역시 수성구 범물동
21506,청아타운,33900,대구광역시 수성구 범물동
21507,현대청림,21700,대구광역시 수성구 범물동
21508,e편한세상범어,62500,대구광역시 수성구 범어동
21509,e편한세상범어,63700,대구광역시 수성구 범어동
21510,e편한세상범어,60000,대구광역시 수성구 범어동
21511,e편한세상범어,60000,대구광역시 수성구 범어동
21512,e편한세상범어,62000,대구광역시 수성구 범어동
21513,e편한세상범어,61500,대구광역시 수성구 범어동
21514,e편한세상범어,65000,대구광역시 수성구 범어동
21515,e편한세상범어,57000,대구광역시 수성구 범어동
21516,e편한세상범어,59000,대구광역시 수성구 범어동
21517,가든하이츠1,75000,대구광역시 수성구 범어동
21518,가든하이츠3,67000,대구광역시 수성구 범어동
21519,경북(B),30900,대구광역시 수성구 범어동
21520,궁전맨션,80000,대구광역시 수성구 범어동
21521,두산위브더제니스,160000,대구광역시 수성구 범어동
21522,두산위브더제니스,173000,대구광역시 수성구 범어동
21523,두산위브더제니스,173500,대구광역시 수성구 범어동
21524,범어 효성해링턴플레이스,86000,대구광역시 수성구 범어동
21525,범어동일하이빌,152000,대구광역시 수성구 범어동
21526,범어라온프라이빗,79500,대구광역시 수성구 범어동
21527,범어라온프라이빗,80000,대구광역시 수성구 범어동
21528,범어라온프라이빗,80500,대구광역시 수성구 범어동
21529,범어라온프라이빗,75500,대구광역시 수성구 범어동
21530,범어숲화성파크드림S,60500,대구광역시 수성구 범어동
21531,범어숲화성파크드림S,66000,대구광역시 수성구 범어동
21532,범어숲화성파크드림S,75500,대구광역시 수성구 범어동
21533,범어숲화성파크드림S,67000,대구광역시 수성구 범어동
21534,범어아진(665-1),11000,대구광역시 수성구 범어동
21535,범어아진(665-1),28000,대구광역시 수성구 범어동
21536,범어아진(665-1),28800,대구광역시 수성구 범어동
21537,범어아진(665-1),28500,대구광역시 수성구 범어동
21538,범어에스케이뷰,91000,대구광역시 수성구 범어동
21539,범어역아이위시,25000,대구광역시 수성구 범어동
21540,범어역풀비체투인원,12750,대구광역시 수성구 범어동
21541,범어역풀비체투인원,14300,대구광역시 수성구 범어동
21542,범어월드메르디앙웨스턴카운티,92000,대구광역시 수성구 범어동
21543,범어월드메르디앙이스턴카운티,90000,대구광역시 수성구 범어동
21544,범어청구하이츠,59000,대구광역시 수성구 범어동
21545,범어태왕아너스,52000,대구광역시 수성구 범어동
21546,범어화성파크드림,56000,대구광역시 수성구 범어동
21547,서한두레,55000,대구광역시 수성구 범어동
21548,서한두레,56200,대구광역시 수성구 범어동
21549,수성래미안,89900,대구광역시 수성구 범어동
21550,우방범어타운1,64300,대구광역시 수성구 범어동
21551,우방청솔맨션,45000,대구광역시 수성구 범어동
21552,을지맨션,64700,대구광역시 수성구 범어동
21553,화산샬레,78800,대구광역시 수성구 범어동
21554,대구시지푸르지오,33500,대구광역시 수성구 사월동
21555,사월보성,16500,대구광역시 수성구 사월동
21556,시지 한신휴플러스,37300,대구광역시 수성구 사월동
21557,시지 한신휴플러스,39500,대구광역시 수성구 사월동
21558,시지 한신휴플러스,50500,대구광역시 수성구 사월동
21559,시지 한신휴플러스,40000,대구광역시 수성구 사월동
21560,시지 한신휴플러스,40000,대구광역시 수성구 사월동
21561,시지 한신휴플러스,51000,대구광역시 수성구 사월동
21562,시지 한신휴플러스,38200,대구광역시 수성구 사월동
21563,시지 한신휴플러스,55700,대구광역시 수성구 사월동
21564,시지3차 서한이다음,45000,대구광역시 수성구 사월동
21565,시지대성유니드,41500,대구광역시 수성구 사월동
21566,시지대성유니드,39800,대구광역시 수성구 사월동
21567,시지대성유니드,35900,대구광역시 수성구 사월동
21568,시지대성유니드,28000,대구광역시 수성구 사월동
21569,시지동화 아이위시 ,34800,대구광역시 수성구 사월동
21570,시지동화 아이위시 ,31000,대구광역시 수성구 사월동
21571,시지동화 아이위시 ,34800,대구광역시 수성구 사월동
21572,시지동화 아이위시 ,36500,대구광역시 수성구 사월동
21573,시지동화 아이위시 ,29900,대구광역시 수성구 사월동
21574,시지동화 아이위시 ,36500,대구광역시 수성구 사월동
21575,태왕리더스,28800,대구광역시 수성구 사월동
21576,새중동,20300,대구광역시 수성구 상동
21577,수성동일하이빌레이크시티,62000,대구광역시 수성구 상동
21578,정화우방팔레스,39500,대구광역시 수성구 상동
21579,정화우방팔레스,42000,대구광역시 수성구 상동
21580,정화우방팔레스,49800,대구광역시 수성구 상동
21581,정화우방팔레스,41000,대구광역시 수성구 상동
21582,삼우수성타운,35500,대구광역시 수성구 수성동1가
